session_id;network_packet_size;protocol_type;login_attempts;session_duration;encryption_used;ip_reputation_score;failed_logins;browser_type;unusual_time_access;attack_detected
SID_03628;652;TCP;1;5.480.000.151.787.100;None;0.13652992435730563;2;Firefox;0;0
SID_03629;191;TCP;2;25.049.570.682.060.200;AES;0.05134149451093039;2;Edge;0;0
SID_03630;373;UDP;8;16.903.437.484.726.200;None;0.21505013676257886;2;Edge;0;1
SID_03631;619;TCP;2;15.130.703.825.702.700;DES;0.28366539864740187;1;Unknown;0;0
SID_03632;373;TCP;9;38.074.871.008.128.600;DES;0.3101854179104578;0;Chrome;0;1
SID_03633;452;TCP;2;24.967.166.710.276.200;AES;0.5791594299215933;4;Firefox;0;1
SID_03634;648;UDP;1;2.003.433.468.143.390;AES;0.22216170703948515;2;Safari;0;0
SID_03635;584;UDP;1;2.394.078.735.881.290;DES;0.08338175418223254;2;Edge;0;0
SID_03636;553;TCP;2;3.383.101.304.766.850;DES;0.2854063648703416;0;Chrome;0;0
SID_03637;432;TCP;6;49.362.526.077.841.400;DES;0.5558882548513638;2;Chrome;0;0
SID_03638;574;UDP;2;18.403.236.986.501.300;AES;0.25546658630174945;3;Chrome;1;1
SID_03639;475;TCP;5;47.572.245.645.621.100;AES;0.5533397210873695;1;Chrome;0;1
SID_03640;591;TCP;1;10.652.684.821.092.800;DES;0.4858996014397954;1;Chrome;0;0
SID_03641;400;TCP;4;3.662.668.649.755.960;AES;0.08521989132647027;1;Firefox;1;0
SID_03642;463;TCP;4;21.887.775.725.265.800;None;0.3699736827873576;2;Chrome;0;0
SID_03643;302;TCP;6;2.715.174.934.404.550;None;0.1659442304586532;0;Edge;0;0
SID_03644;492;UDP;4;869.584.107.932.322;AES;0.2796804750670745;0;Chrome;0;0
SID_03645;337;TCP;3;13.913.864.051.297.000;DES;0.3835750721661244;2;Chrome;0;0
SID_03646;277;TCP;3;2.173.764.143.031.330;DES;0.13760152039249207;1;Chrome;0;0
SID_03647;551;UDP;1;12.936.166.373.238.200;AES;0.0876561368646494;2;Chrome;0;0
SID_03648;542;UDP;5;12.572.360.453.033.000;AES;0.5283908664188532;2;Edge;0;0
SID_03649;656;TCP;4;26.643.734.979.303.200;AES;0.6274971627358082;1;Firefox;0;1
SID_03650;413;TCP;1;20.492.081.424.976.400;AES;0.37716100973151073;2;Chrome;0;0
SID_03651;581;TCP;1;3.936.145.122.052.940;None;0.12974892208325675;3;Chrome;0;1
SID_03652;610;TCP;9;7.143.401.837.258.480;DES;0.13106432780621802;2;Firefox;0;1
SID_03653;588;TCP;5;2.075.359.338.711.610;AES;0.7198618780211773;3;Firefox;1;1
SID_03654;334;TCP;1;3.508.219.310.170.800;DES;0.5169827743306514;4;Chrome;0;1
SID_03655;529;TCP;3;789.692.815.132.707;None;0.33489910098845677;1;Chrome;0;0
SID_03656;572;TCP;1;1.940.277.909.488.780;AES;0.05780084612875603;1;Firefox;0;1
SID_03657;501;TCP;7;10.738.710.087.076.400;DES;0.22543939869202165;2;Firefox;0;1
SID_03658;82;TCP;3;12.735.522.777.234.800;None;0.29785683734074253;1;Chrome;1;0
SID_03659;532;TCP;5;9.985.048.336.721.570;None;0.28166673159867117;2;Chrome;0;0
SID_03660;942;TCP;4;4.432.923.247.607.180;DES;0.20974014817263872;1;Unknown;0;1
SID_03661;427;TCP;6;5.219.998.745.581.030;None;0.44296811803397584;2;Chrome;0;1
SID_03662;354;TCP;6;6.592.345.120.136.790;AES;0.1907433663735097;1;Edge;0;0
SID_03663;574;TCP;4;42.074.115.233.178.200;AES;0.3757726075876952;1;Chrome;0;0
SID_03664;562;TCP;3;29.192.088.269.945.100;AES;0.6450499711428578;2;Edge;0;1
SID_03665;738;TCP;3;20.486.324.642.951.500;AES;0.19319036492390065;1;Firefox;1;0
SID_03666;248;UDP;5;34.521.993.065.574.500;AES;0.3084145638835546;1;Chrome;0;0
SID_03667;646;ICMP;3;3.353.982.482.037.220;None;0.3429243685825146;2;Safari;0;1
SID_03668;618;TCP;3;18.065.237.996.010.300;None;0.3520402937519282;2;Edge;0;1
SID_03669;471;UDP;3;21.375.003.142.848.400;AES;0.22418271972290174;1;Chrome;0;0
SID_03670;567;TCP;1;10.215.867.980.127.500;None;0.48900298664623026;2;Firefox;0;0
SID_03671;705;TCP;2;15.247.142.611.141.300;AES;0.33252304335800453;1;Chrome;0;0
SID_03672;674;ICMP;7;17.315.644.924.942.100;AES;0.09800663902962627;2;Chrome;0;1
SID_03673;271;TCP;4;10.380.422.741.569.700;DES;0.4353301856359183;2;Chrome;0;1
SID_03674;664;TCP;1;16.634.809.919.504.000;AES;0.4857589775575517;1;Chrome;1;1
SID_03675;487;TCP;2;11.758.573.607.982.900;AES;0.4712399339688634;3;Chrome;0;1
SID_03676;514;TCP;4;12.027.101.296.061.300;None;0.491359640789352;2;Chrome;0;0
SID_03677;514;TCP;5;19.869.566.537.777.500;DES;0.37015433048184787;1;Chrome;0;0
SID_03678;469;TCP;1;11.800.253.593.309.600;DES;0.12232786201617074;1;Chrome;0;0
SID_03679;738;TCP;5;6.766.773.665.371.490;None;0.16660546003297136;1;Chrome;0;0
SID_03680;483;TCP;4;6.080.478.910.484.030;None;0.2947950354271222;0;Edge;0;0
SID_03681;276;TCP;4;6.822.747.618.059.160;AES;0.13889981567181786;2;Firefox;0;0
SID_03682;421;ICMP;7;39.598.405.512.083.600;AES;0.3791758499087929;0;Edge;0;1
SID_03683;535;UDP;1;1.300.532.455.181.680;AES;0.06456763652574879;3;Chrome;0;1
SID_03684;745;TCP;6;19.176.704.858.629.600;AES;0.051578635820457006;2;Firefox;0;1
SID_03685;620;TCP;3;23.326.107.216.653.600;None;0.5209628460034801;0;Chrome;0;0
SID_03686;329;UDP;3;3.103.192.068.521.280;None;0.2721216025123373;2;Firefox;1;0
SID_03687;997;TCP;2;18.144.761.423.648.500;AES;0.30487029809864435;3;Safari;0;1
SID_03688;552;TCP;9;11.328.707.169.906.200;None;0.4905369078519986;1;Chrome;0;1
SID_03689;755;TCP;7;16.223.970.099.334.500;AES;0.33350668689820084;1;Firefox;0;1
SID_03690;469;UDP;6;3.428.627.553.086.130;DES;0.8385998027687801;3;Chrome;1;1
SID_03691;606;TCP;4;13.226.490.697.951.100;AES;0.7233586008505137;1;Chrome;0;1
SID_03692;667;TCP;3;15.645.570.008.609.700;AES;0.14790206766300018;1;Unknown;0;1
SID_03693;743;TCP;2;19.329.336.490.046.500;DES;0.48718084969059333;3;Chrome;0;1
SID_03694;711;TCP;7;22.152.474.055.823.500;DES;0.12210902055625672;0;Edge;0;1
SID_03695;674;TCP;4;7.774.862.758.300.740;AES;0.18270235219252415;3;Edge;0;1
SID_03696;436;TCP;5;1.929.243.649.605.750;None;0.4047918794055854;3;Firefox;0;1
SID_03697;385;TCP;4;31.647.916.020.889.100;None;0.28022921033855497;0;Chrome;0;0
SID_03698;566;TCP;3;15.084.043.195.455.900;AES;0.26490677397784307;2;Edge;0;0
SID_03699;686;TCP;8;24.571.395.373.575.500;DES;0.10326785172621476;1;Chrome;0;1
SID_03700;455;UDP;3;3.270.009.053.898.940;AES;0.34639748814024024;2;Edge;0;1
SID_03701;713;UDP;3;11.010.303.887.025.800;AES;0.04785628455541526;2;Chrome;0;0
SID_03702;790;TCP;6;2.095.029.182.074.420;None;0.33529902300253833;2;Firefox;0;0
SID_03703;316;TCP;5;10.381.164.020.621.300;AES;0.5360755198725828;2;Chrome;1;0
SID_03704;332;TCP;5;21.134.143.354.753.600;None;0.19246781859165993;2;Chrome;0;0
SID_03705;471;TCP;5;8.123.144.371.383.900;AES;0.4925144359579073;2;Chrome;0;1
SID_03706;561;UDP;2;4.650.886.477.442.130;AES;0.3093199256435923;2;Firefox;0;0
SID_03707;395;TCP;5;12.824.378.584.222.000;None;0.294832507967505;1;Safari;0;0
SID_03708;770;TCP;3;10.482.724.869.668.900;AES;0.4218561885849104;1;Safari;0;0
SID_03709;584;UDP;5;2.192.693.759.164.930;DES;0.38034332086972145;2;Firefox;0;0
SID_03710;507;UDP;7;3.780.821.578.658.730;DES;0.323240768243422;1;Chrome;0;1
SID_03711;212;TCP;3;11.230.295.802.869.600;AES;0.27853233325409843;1;Chrome;0;1
SID_03712;236;TCP;4;2.774.986.725.864.310;DES;0.38526256186292535;2;Firefox;0;1
SID_03713;556;TCP;7;3.279.509.126.502.630;AES;0.4808241427855582;4;Chrome;1;1
SID_03714;73;UDP;4;27.399.702.893.418.600;DES;0.30999171134014997;2;Chrome;1;0
SID_03715;702;UDP;5;11.724.459.587.975.500;DES;0.2522909766710493;2;Chrome;0;1
SID_03716;468;TCP;2;47.178.165.630.323.600;AES;0.20888351793563856;2;Chrome;0;0
SID_03717;1148;TCP;2;4.068.648.682.712.000;DES;0.22314011547279017;2;Chrome;0;1
SID_03718;961;TCP;1;6.310.439.613.487.590;None;0.21675724655612597;1;Firefox;0;0
SID_03719;463;TCP;8;2.193.253.394.104.780;DES;0.12949770367640132;0;Chrome;0;1
SID_03720;478;TCP;4;7.006.029.603.981.790;AES;0.4742638188646738;2;Chrome;0;0
SID_03721;699;TCP;5;50.141.707.447.678.700;DES;0.2733499505855044;1;Chrome;0;0
SID_03722;840;TCP;3;933.538.271.229.455;DES;0.5025498080122017;0;Edge;0;0
SID_03723;172;UDP;6;17.204.823.911.168.400;DES;0.33344906772554816;1;Edge;1;0
SID_03724;142;TCP;4;11.759.556.925.964.300;DES;0.1522952927590924;1;Edge;0;0
SID_03725;375;TCP;1;7.518.782.741.753.460;DES;0.4832803141290991;1;Chrome;0;0
SID_03726;616;TCP;4;26.539.497.523.441.000;DES;0.6247009175525543;0;Safari;0;1
SID_03727;599;UDP;3;6.628.855.409.734.390;None;0.4199224843908473;1;Edge;1;0
SID_03728;713;TCP;3;13.984.678.638.777.900;DES;0.13760930988146527;0;Chrome;0;0
SID_03729;260;UDP;7;5.082.903.086.242.370;AES;0.45753363881425974;2;Chrome;0;1
SID_03730;64;TCP;3;457.652.969.820.416;AES;0.46994637155101465;2;Chrome;0;0
SID_03731;671;UDP;3;19.407.949.751.458.000;AES;0.16132297638062293;2;Chrome;0;0
SID_03732;334;UDP;5;3.674.006.136.023.000;AES;0.24625171832490472;2;Chrome;1;1
SID_03733;96;TCP;8;770.982.399.313.377;AES;0.2565743980837031;0;Chrome;0;1
SID_03734;529;UDP;5;20.026.684.090.597.600;None;0.6269014759904644;2;Chrome;0;1
SID_03735;658;TCP;1;15.885.780.106.173.000;DES;0.26081305940204047;2;Chrome;0;0
SID_03736;475;TCP;8;628.227.323.941.797;AES;0.17129531470116313;1;Chrome;1;1
SID_03737;408;TCP;7;22.655.815.323.950.800;AES;0.08184818224582223;2;Chrome;0;1
SID_03738;468;TCP;4;1.886.347.419.654.960;AES;0.18315340057577187;2;Firefox;0;1
SID_03739;425;UDP;4;1.729.181.444.822.280;AES;0.34882365247465286;1;Chrome;0;0
SID_03740;230;UDP;2;2.961.051.027.112.150;DES;0.13004700736262245;4;Chrome;1;1
SID_03741;357;TCP;7;24.792.677.744.620.200;DES;0.2463893667911481;0;Edge;0;1
SID_03742;604;TCP;2;12.374.994.056.845.100;None;0.7084032642836481;0;Chrome;0;1
SID_03743;564;TCP;6;21.276.082.517.718.100;AES;0.7693184680838822;1;Firefox;0;1
SID_03744;533;TCP;3;19.547.586.144.794.800;AES;0.3981624695590103;2;Chrome;1;0
SID_03745;300;TCP;3;6.110.026.605.173.370;DES;0.18910574857545512;3;Edge;1;1
SID_03746;463;UDP;6;1.106.947.643.723.960;None;0.4161703188602702;3;Chrome;0;1
SID_03747;64;TCP;4;32.232.301.851.949.300;DES;0.37006088090863754;3;Firefox;1;1
SID_03748;535;TCP;1;12.712.001.517.131.900;AES;0.15510001996506764;3;Chrome;0;1
SID_03749;785;UDP;6;3.983.881.946.342.800;AES;0.21146425004420727;3;Chrome;0;1
SID_03750;205;TCP;5;487.883.600.594.556;AES;0.5218718165652453;2;Chrome;0;0
SID_03751;382;TCP;9;1.084.521.900.202.060;None;0.6725953772372514;2;Chrome;1;1
SID_03752;565;TCP;6;17.719.978.521.773.400;DES;0.3691069407419278;0;Edge;0;0
SID_03753;750;TCP;3;13.504.048.734.725.800;AES;0.08831183789291296;0;Chrome;0;1
SID_03754;410;ICMP;1;5.580.119.397.989.890;DES;0.5269672547060541;3;Safari;0;1
SID_03755;361;TCP;4;18.738.138.249.559.700;AES;0.09799045344213322;1;Safari;0;0
SID_03756;106;TCP;3;6.673.740.981.913.080;DES;0.6141902497335023;1;Chrome;0;1
SID_03757;520;TCP;7;473.707.479.540.351;AES;0.48639948146775724;1;Chrome;0;1
SID_03758;908;TCP;4;27.038.758.730.144.400;None;0.17941070661633654;1;Edge;0;0
SID_03759;555;UDP;3;8.985.654.802.696.170;None;0.35861230772378355;2;Chrome;0;0
SID_03760;495;UDP;3;3.717.942.243.394.870;None;0.04891785846577661;3;Chrome;1;1
SID_03761;564;UDP;3;42.703.422.852.644.000;AES;0.4011656283293006;1;Edge;0;0
SID_03762;497;TCP;11;6.719.952.961.276.020;None;0.6779675711236876;2;Chrome;0;1
SID_03763;337;TCP;6;15.720.402.334.643.300;AES;0.12709287061152522;2;Chrome;0;0
SID_03764;664;TCP;5;498.620.816.017.338;None;0.5987844631484959;1;Edge;0;0
SID_03765;545;TCP;2;30.183.399.707.972.100;AES;0.3729511879697992;1;Chrome;0;1
SID_03766;503;TCP;3;16.524.852.675.253.800;AES;0.8332083101251149;2;Safari;0;1
SID_03767;304;TCP;9;10.591.607.121.084.500;None;0.3026991198484082;2;Firefox;0;1
SID_03768;760;UDP;5;2.934.144.647.745.560;AES;0.3917583843446509;1;Firefox;0;1
SID_03769;632;TCP;6;1.461.251.609.653.270;DES;0.0743326866775461;1;Unknown;0;1
SID_03770;389;TCP;6;27.515.072.527.666.500;AES;0.5351267659466259;1;Chrome;0;0
SID_03771;700;TCP;5;10.558.047.480.509.400;DES;0.39557998769445557;2;Chrome;0;0
SID_03772;400;TCP;2;1.869.876.542.249.070;DES;0.2007408883879825;3;Firefox;0;1
SID_03773;343;TCP;3;7.568.369.973.354.600;DES;0.6974819367088048;1;Chrome;0;1
SID_03774;348;TCP;1;15.932.180.640.237.400;AES;0.32955364904044865;2;Chrome;0;0
SID_03775;145;TCP;3;13.734.442.279.934.200;None;0.15195812461047714;2;Firefox;0;0
SID_03776;594;TCP;3;13.306.620.731.753.100;AES;0.2528444180039174;3;Chrome;1;1
SID_03777;133;UDP;5;4.681.538.483.890.970;AES;0.1844795842187238;2;Chrome;0;0
SID_03778;254;TCP;3;28.622.539.212.685.600;AES;0.13729102638447852;0;Chrome;0;0
SID_03779;84;TCP;5;2.130.436.883.271.120;None;0.15535781149263922;0;Firefox;0;1
SID_03780;482;TCP;4;4.123.583.959.339.210;AES;0.47601483282868184;2;Chrome;0;0
SID_03781;469;TCP;3;33.973.075.517.915.900;None;0.5677371730014102;2;Chrome;0;0
SID_03782;434;UDP;1;5.722.255.767.953.300;None;0.32163856853225964;3;Chrome;0;1
SID_03783;291;TCP;2;4.599.943.874.418.390;AES;0.04250169657020922;2;Chrome;0;1
SID_03784;265;TCP;5;445.040.315.514.929;None;0.09923876810692435;2;Chrome;0;0
SID_03785;592;UDP;3;23.379.414.239.815.800;AES;0.0695339534271099;2;Edge;0;0
SID_03786;389;TCP;4;19.072.551.249.772.700;AES;0.4728132422862252;2;Firefox;0;0
SID_03787;563;TCP;4;2.451.191.921.471.630;DES;0.2395235587379269;3;Safari;0;1
SID_03788;322;TCP;2;8.910.174.976.536.720;DES;0.2415515187730515;1;Chrome;0;0
SID_03789;536;TCP;4;6.379.567.614.472.770;AES;0.6882958659480733;1;Chrome;0;1
SID_03790;760;UDP;4;7.247.664.012.058.130;DES;0.34498068689304423;1;Edge;0;0
SID_03791;617;TCP;1;23.626.091.787.704.600;AES;0.2135860802630695;0;Unknown;0;0
SID_03792;417;TCP;1;13.067.389.007.121.100;AES;0.08168680588122586;2;Edge;0;0
SID_03793;551;TCP;3;14.361.257.213.178.000;DES;0.2515135006503876;2;Chrome;0;0
SID_03794;451;TCP;3;10.626.667.440.362.100;DES;0.4238571644650619;1;Unknown;0;0
SID_03795;501;TCP;1;2.498.539.939.263.590;AES;0.20803197286332276;2;Chrome;0;0
SID_03796;434;TCP;2;24.054.423.376.673.800;DES;0.5525920272911374;1;Chrome;0;0
SID_03797;467;TCP;5;1.205.155.358.262.290;AES;0.4265308978308864;2;Firefox;1;0
SID_03798;542;TCP;2;10.068.734.626.959.500;DES;0.31544204724306535;3;Chrome;0;1
SID_03799;301;UDP;1;2.913.965.571.044.550;AES;0.275377606882422;2;Chrome;1;0
SID_03800;296;TCP;3;7.647.460.133.845.060;AES;0.11522198101830873;4;Edge;0;1
SID_03801;222;TCP;3;7.797.382.085.932.620;None;0.3171516515619829;2;Edge;0;0
SID_03802;179;TCP;5;10.662.364.715.414.700;DES;0.1349751786973285;1;Edge;0;0
SID_03803;256;UDP;5;23.027.343.155.869.300;AES;0.1919353039368517;2;Chrome;0;0
SID_03804;531;UDP;5;13.560.369.421.679.700;None;0.8439486535587915;0;Chrome;1;1
SID_03805;321;UDP;2;3.651.664.833.956.500;AES;0.45500819749587146;3;Edge;0;1
SID_03806;602;TCP;4;1.706.343.219.445.890;AES;0.7446026461761822;2;Edge;0;1
SID_03807;506;UDP;9;418.843.033.703.943;DES;0.25763999664852616;1;Safari;0;1
SID_03808;106;TCP;2;9.719.521.210.231.210;AES;0.5664623155185019;3;Firefox;0;1
SID_03809;630;TCP;2;25.738.896.536.109.800;None;0.18931337979892435;0;Chrome;0;0
SID_03810;662;TCP;3;15.255.887.741.317.200;AES;0.6722197856180666;2;Chrome;0;1
SID_03811;301;UDP;2;10.711.753.458.286.500;AES;0.6755843966190419;2;Chrome;0;1
SID_03812;584;UDP;4;17.007.658.033.771.600;AES;0.4945837512369254;2;Chrome;0;0
SID_03813;328;UDP;8;7.046.323.145.848.440;None;0.12459600532474065;0;Firefox;0;1
SID_03814;519;UDP;4;5.936.272.560.127.620;None;0.6499789500237344;1;Chrome;0;1
SID_03815;247;TCP;2;11.247.910.664.239.700;None;0.3851433675273834;3;Chrome;0;1
SID_03816;141;TCP;2;10.553.469.125.830.400;AES;0.13521630153457398;1;Chrome;0;0
SID_03817;423;TCP;3;5.038.555.680.694.840;DES;0.25511002493238455;1;Chrome;1;0
SID_03818;475;UDP;6;26.485.532.615.640.600;AES;0.30221791771444345;4;Chrome;0;1
SID_03819;420;TCP;4;2.150.750.912.194.720;AES;0.7401259278645025;2;Chrome;0;1
SID_03820;263;UDP;3;25.791.542.530.702.300;AES;0.39202744416174257;2;Edge;0;0
SID_03821;420;TCP;2;5.711.488.754.823.980;DES;0.17768602957137317;2;Chrome;0;0
SID_03822;553;TCP;1;6.569.481.223.708.060;AES;0.12239102165961604;1;Unknown;0;0
SID_03823;491;TCP;1;0.5253896510995227;DES;0.11581836205084588;2;Safari;0;0
SID_03824;536;TCP;4;892.623.073.590.719;None;0.39397494606834144;0;Firefox;1;0
SID_03825;365;UDP;3;19.104.835.850.401.200;AES;0.4677024098378993;1;Edge;0;0
SID_03826;734;TCP;7;1.094.918.504.583.410;AES;0.5373098462179463;1;Chrome;1;1
SID_03827;264;TCP;8;2.907.112.378.942.480;AES;0.07735815045917419;0;Edge;0;1
SID_03828;597;TCP;3;8.746.423.801.659.610;None;0.5763706849467983;1;Chrome;0;0
SID_03829;736;TCP;5;45.863.382.871.586.900;DES;0.0418765633903934;2;Edge;1;0
SID_03830;596;TCP;5;34.346.814.049.905.100;DES;0.1574145777138944;1;Chrome;0;0
SID_03831;459;TCP;1;10.380.634.863.302.000;DES;0.26499703966347343;0;Firefox;0;0
SID_03832;394;UDP;3;1.344.403.874.443.260;DES;0.478579150010197;2;Edge;0;0
SID_03833;707;TCP;4;16.272.837.673.112.400;DES;0.39726078507701545;1;Chrome;0;0
SID_03834;215;TCP;4;4.706.735.103.209.330;AES;0.6156391183175601;5;Chrome;0;1
SID_03835;305;TCP;1;10.121.905.503.603.500;DES;0.6686261577684615;3;Chrome;0;1
SID_03836;420;TCP;3;1.731.744.442.612.720;None;0.06701253008909522;1;Edge;1;0
SID_03837;747;TCP;5;19.166.941.751.152.400;DES;0.056664886990596464;1;Unknown;0;1
SID_03838;575;TCP;2;5.420.102.459.826.740;None;0.39131509328048575;0;Firefox;0;0
SID_03839;306;TCP;3;35.120.911.136.771.700;AES;0.13767064365993734;0;Chrome;0;0
SID_03840;437;TCP;4;18.435.580.310.809.800;AES;0.1261620338152414;2;Chrome;0;0
SID_03841;377;TCP;3;24.243.202.303.083.200;AES;0.4151449328540208;1;Chrome;0;0
SID_03842;358;UDP;4;12.750.384.514.738.200;AES;0.6096829652949248;1;Chrome;0;1
SID_03843;695;UDP;6;19.144.885.243.246.700;DES;0.48034246912465256;2;Edge;0;1
SID_03844;225;TCP;3;10.767.941.541.266.400;None;0.5195941403394084;1;Edge;0;1
SID_03845;821;TCP;5;9.111.979.114.604.920;AES;0.3167347178143606;1;Edge;0;0
SID_03846;665;TCP;5;41.605.078.663.309.600;None;0.0514250865913733;0;Chrome;0;0
SID_03847;718;TCP;2;18.199.539.117.718.100;None;0.2785027277993664;1;Chrome;0;0
SID_03848;407;UDP;3;8.786.569.643.497.900;None;0.34426969417109904;0;Chrome;0;0
SID_03849;470;UDP;4;12.304.219.023.484.000;AES;0.10754286763770851;1;Chrome;0;0
SID_03850;213;TCP;5;5.239.147.571.185.080;AES;0.5543900643868364;2;Firefox;1;1
SID_03851;395;TCP;3;15.394.741.175.862.400;AES;0.5542020411455427;1;Safari;0;0
SID_03852;598;TCP;4;29.860.657.896.777.500;AES;0.3792180021934597;1;Firefox;0;0
SID_03853;759;TCP;5;8.284.087.587.838.210;AES;0.041112736009602024;2;Safari;1;1
SID_03854;278;UDP;8;5.740.218.081.489.360;None;0.1913724153497186;2;Edge;0;1
SID_03855;426;TCP;2;6.715.560.580.847.220;DES;0.6552336067355395;1;Chrome;0;1
SID_03856;469;TCP;1;13.153.391.938.869.800;AES;0.3753425153569509;0;Chrome;0;0
SID_03857;220;TCP;3;11.161.094.074.821.400;None;0.19422267345573502;1;Chrome;0;0
SID_03858;618;TCP;5;2.826.720.715.401.990;AES;0.5039084544354122;1;Chrome;0;0
SID_03859;355;TCP;5;9.971.505.101.488.560;None;0.4919649861570216;0;Chrome;0;0
SID_03860;460;TCP;2;41.762.061.606.790.400;AES;0.3470690952816418;3;Chrome;0;1
SID_03861;409;TCP;5;15.200.579.832.612.100;DES;0.41823140791077695;1;Chrome;1;1
SID_03862;342;UDP;7;51.042.129.009.170.100;DES;0.3256883622403312;0;Edge;0;1
SID_03863;498;UDP;5;5.604.253.374.107.520;DES;0.41140662360477553;3;Chrome;0;1
SID_03864;456;TCP;3;50.642.630.990.496.700;DES;0.37039670632265737;1;Chrome;0;0
SID_03865;425;UDP;7;536.451.169.803.862;AES;0.5815013680644808;2;Chrome;0;1
SID_03866;354;TCP;2;8.302.542.118.296.510;AES;0.2825102034405031;1;Firefox;0;0
SID_03867;563;UDP;3;1.048.149.756.267.990;None;0.28054115732739177;2;Edge;0;0
SID_03868;830;UDP;2;18.624.512.511.317.300;AES;0.18769798597273457;1;Chrome;0;0
SID_03869;527;TCP;3;12.235.702.202.887.500;None;0.19807043040882558;1;Chrome;0;1
SID_03870;699;UDP;5;12.951.264.232.444.400;DES;0.6338013662381642;1;Chrome;0;1
SID_03871;221;TCP;2;6.152.162.082.449.430;DES;0.020159291038509303;1;Firefox;0;0
SID_03872;531;TCP;2;3.250.786.555.938.250;None;0.0914171417558871;2;Chrome;1;0
SID_03873;280;TCP;2;8.183.265.681.001.040;DES;0.12068305793432786;2;Chrome;0;0
SID_03874;204;UDP;5;20.429.597.927.312.400;DES;0.3854652391685894;1;Chrome;0;0
SID_03875;352;UDP;5;11.776.561.027.732.100;None;0.5521573623991223;2;Chrome;0;0
SID_03876;738;TCP;2;6.183.250.144.569.750;AES;0.13461639351407595;0;Chrome;0;0
SID_03877;690;TCP;7;5.210.304.042.851.840;None;0.47935883343346947;0;Chrome;0;1
SID_03878;548;TCP;7;13.028.097.185.446.700;AES;0.38723015843896247;0;Firefox;0;1
SID_03879;193;ICMP;3;6.047.058.060.085.750;DES;0.4398548292196755;1;Chrome;0;0
SID_03880;460;TCP;6;6.325.520.375.789.260;None;0.27374860076968;1;Firefox;0;0
SID_03881;560;UDP;4;16.415.530.922.633.400;DES;0.29815255912533;1;Chrome;1;0
SID_03882;535;TCP;4;11.390.642.627.967.300;AES;0.3187521272844668;1;Edge;0;0
SID_03883;131;TCP;9;19.627.622.106.350.600;AES;0.37399310224677984;2;Chrome;0;1
SID_03884;321;TCP;7;13.627.001.243.786.500;AES;0.25758205881064306;2;Firefox;0;1
SID_03885;487;ICMP;5;2.779.380.014.459.820;DES;0.1335440470108267;1;Edge;0;0
SID_03886;607;TCP;3;1.008.771.844.811.590;DES;0.3701550316390258;3;Safari;0;1
SID_03887;64;UDP;6;12.371.823.508.867.100;DES;0.32535170646182837;2;Safari;0;1
SID_03888;467;TCP;4;24.786.559.856.658.800;None;0.4470289339029647;3;Safari;1;1
SID_03889;528;TCP;1;3.852.964.785.751.590;AES;0.37945686005021834;1;Edge;0;0
SID_03890;669;UDP;3;1.552.509.419.325.120;AES;0.4178904139414808;1;Edge;0;0
SID_03891;638;UDP;1;1.111.792.470.622.850;AES;0.05850126625451484;2;Chrome;1;0
SID_03892;616;UDP;2;4.023.114.892.397.350;AES;0.25388351637993073;1;Chrome;0;1
SID_03893;340;TCP;5;3.531.255.578.236.360;AES;0.3202454158330134;1;Chrome;0;0
SID_03894;118;TCP;9;26.855.636.789.305.700;AES;0.4421678653893769;0;Chrome;1;1
SID_03895;421;TCP;4;4.653.716.574.579.050;DES;0.44913303757452233;1;Edge;0;0
SID_03896;700;TCP;3;12.518.569.773.550.200;AES;0.12841659033875943;2;Unknown;0;0
SID_03897;778;ICMP;4;22.638.025.586.723.100;AES;0.5929411840541527;2;Chrome;1;0
SID_03898;642;TCP;5;4.306.098.644.183.850;DES;0.5422147307840521;3;Chrome;0;1
SID_03899;585;TCP;4;8.436.877.469.554.190;None;0.22309780601763832;1;Chrome;1;0
SID_03900;575;TCP;6;12.417.814.736.637.300;DES;0.32351798487600025;1;Chrome;0;0
SID_03901;388;TCP;4;8.405.393.015.280.320;AES;0.4185922065613434;2;Firefox;0;0
SID_03902;473;TCP;3;2.586.048.562.269.400;AES;0.28719626514114827;2;Chrome;0;0
SID_03903;833;TCP;7;19.023.372.086.415.000;AES;0.05728554660609098;3;Unknown;1;1
SID_03904;311;TCP;5;19.728.299.493.689.900;AES;0.1107929667503842;1;Firefox;0;0
SID_03905;822;TCP;2;34.501.704.893.680.500;None;0.14853914176365005;2;Unknown;0;0
SID_03906;435;ICMP;4;8.464.814.352.147.350;None;0.7079957191473594;1;Chrome;0;1
SID_03907;765;TCP;3;17.860.538.380.675.600;AES;0.5902353652663989;3;Firefox;1;1
SID_03908;218;TCP;2;8.193.441.623.380.820;None;0.12305016883911395;1;Unknown;0;0
SID_03909;617;ICMP;6;13.626.769.002.472.200;DES;0.1359803222261206;2;Chrome;0;0
SID_03910;352;UDP;3;9.241.636.861.485.780;None;0.3780615505075108;1;Chrome;0;0
SID_03911;216;ICMP;2;14.378.775.499.338.200;DES;0.25748817232235643;1;Firefox;0;0
SID_03912;543;ICMP;3;7.868.729.975.456.460;AES;0.41632516195472485;1;Edge;0;1
SID_03913;701;TCP;5;5.716.906.965.890.090;AES;0.21055716176678055;2;Edge;0;0
SID_03914;331;TCP;5;6.568.438.623.298.430;AES;0.13217872074459208;0;Firefox;0;0
